dentatum	0
loeseneri	42
stenocalyx	48
tiliaefolium	9
microcarpum	9
caudatum	46
ciliatum	9
hirsutum	9
sulcatum	9
fuscum	76
microphyllum	9
acutifolium	9
newsp.1	9
membranaceum	9
newsp.2	41
discolor	9
disjunctum	66
blandum	9
lautum	9
jucundum	9
stellato-tomentosum	9
alpinum	57
villosum	5
obtusatum	57
hartwegii	9
costaricanum	9
tinoides_1	9
undulatum	9
subsessile	9
tinoides_2	9
triphyllum	9
lasiophyllum	42
pichinchense	9
jamesonii	41
hallii	9
toronis	41
seemenii	9
dumatorum	41
reticulatum	9
triphyllum_new	9
ayavacense	9
