dentatum	8
loeseneri	0
stenocalyx	12
tiliaefolium	69
microcarpum	38
caudatum	8
ciliatum	8
hirsutum	8
sulcatum	34
fuscum	8
microphyllum	8
acutifolium	0
newsp.1	8
membranaceum	8
newsp.2	8
discolor	8
disjunctum	11
blandum	8
lautum	34
jucundum	8
stellato-tomentosum	8
alpinum	49
villosum	10
obtusatum	8
hartwegii	48
costaricanum	8
tinoides_1	8
undulatum	8
subsessile	8
tinoides_2	8
triphyllum	8
lasiophyllum	8
pichinchense	8
jamesonii	36
hallii	3
toronis	36
seemenii	8
dumatorum	8
reticulatum	8
triphyllum_new	8
ayavacense	8
