dentatum	54
loeseneri	9
stenocalyx	57
tiliaefolium	9
microcarpum	43
caudatum	9
ciliatum	66
hirsutum	46
sulcatum	0
fuscum	9
microphyllum	48
acutifolium	9
newsp.1	9
membranaceum	5
newsp.2	0
discolor	9
disjunctum	9
blandum	42
lautum	9
jucundum	9
stellato-tomentosum	9
alpinum	43
villosum	47
obtusatum	9
hartwegii	57
costaricanum	76
tinoides_1	9
undulatum	9
subsessile	9
tinoides_2	9
triphyllum	9
lasiophyllum	9
pichinchense	46
jamesonii	9
hallii	66
toronis	0
seemenii	9
dumatorum	9
reticulatum	9
triphyllum_new	9
ayavacense	9
