dentatum	41
loeseneri	68
stenocalyx	1
tiliaefolium	0
microcarpum	6
caudatum	1
ciliatum	1
hirsutum	1
sulcatum	13
fuscum	1
microphyllum	19
acutifolium	1
newsp.1	1
membranaceum	23
newsp.2	1
discolor	34
disjunctum	19
blandum	68
lautum	1
jucundum	34
stellato-tomentosum	3
alpinum	1
villosum	1
obtusatum	1
hartwegii	1
costaricanum	1
tinoides_1	1
undulatum	1
subsessile	1
tinoides_2	1
triphyllum	1
lasiophyllum	1
pichinchense	1
jamesonii	1
hallii	23
toronis	1
seemenii	1
dumatorum	1
reticulatum	68
triphyllum_new	1
ayavacense	1
