dentatum	50
loeseneri	42
stenocalyx	69
tiliaefolium	15
microcarpum	42
caudatum	2
ciliatum	2
hirsutum	15
sulcatum	2
fuscum	2
microphyllum	2
acutifolium	13
newsp.1	17
membranaceum	2
newsp.2	2
discolor	42
disjunctum	59
blandum	2
lautum	2
jucundum	2
stellato-tomentosum	50
alpinum	17
villosum	2
obtusatum	15
hartwegii	2
costaricanum	2
tinoides_1	7
undulatum	7
subsessile	7
tinoides_2	7
triphyllum	7
lasiophyllum	7
pichinchense	7
jamesonii	7
hallii	7
toronis	33
seemenii	7
dumatorum	7
reticulatum	7
triphyllum_new	7
ayavacense	7
