dentatum	47
loeseneri	72
stenocalyx	12
tiliaefolium	10
microcarpum	12
caudatum	69
ciliatum	12
hirsutum	12
sulcatum	12
fuscum	71
microphyllum	68
acutifolium	12
newsp.1	12
membranaceum	12
newsp.2	12
discolor	12
disjunctum	74
blandum	12
lautum	12
jucundum	12
stellato-tomentosum	6
alpinum	6
villosum	33
obtusatum	33
hartwegii	6
costaricanum	6
tinoides_1	6
undulatum	6
subsessile	6
tinoides_2	6
triphyllum	6
lasiophyllum	6
pichinchense	10
jamesonii	10
hallii	10
toronis	10
seemenii	10
dumatorum	10
reticulatum	53
triphyllum_new	10
ayavacense	10
