dentatum	23
loeseneri	6
stenocalyx	6
tiliaefolium	6
microcarpum	6
caudatum	33
ciliatum	6
hirsutum	6
sulcatum	73
fuscum	6
microphyllum	24
acutifolium	6
newsp.1	6
membranaceum	6
newsp.2	6
discolor	6
disjunctum	39
blandum	24
lautum	6
jucundum	0
stellato-tomentosum	0
alpinum	0
villosum	0
obtusatum	6
hartwegii	6
costaricanum	23
tinoides_1	6
undulatum	6
subsessile	6
tinoides_2	6
triphyllum	63
lasiophyllum	6
pichinchense	6
jamesonii	23
hallii	6
toronis	6
seemenii	6
dumatorum	6
reticulatum	6
triphyllum_new	6
ayavacense	6
