dentatum	3
loeseneri	74
stenocalyx	11
tiliaefolium	12
microcarpum	12
caudatum	77
ciliatum	68
hirsutum	12
sulcatum	0
fuscum	12
microphyllum	12
acutifolium	12
newsp.1	12
membranaceum	12
newsp.2	12
discolor	12
disjunctum	12
blandum	12
lautum	12
jucundum	73
stellato-tomentosum	12
alpinum	12
villosum	12
obtusatum	12
hartwegii	71
costaricanum	12
tinoides_1	12
undulatum	12
subsessile	12
tinoides_2	12
triphyllum	12
lasiophyllum	78
pichinchense	12
jamesonii	12
hallii	12
toronis	12
seemenii	12
dumatorum	12
reticulatum	12
triphyllum_new	12
ayavacense	12
