dentatum	44
loeseneri	0
stenocalyx	50
tiliaefolium	10
microcarpum	52
caudatum	55
ciliatum	10
hirsutum	53
sulcatum	6
fuscum	10
microphyllum	10
acutifolium	10
newsp.1	10
membranaceum	10
newsp.2	0
discolor	14
disjunctum	43
blandum	14
lautum	21
jucundum	3
stellato-tomentosum	0
alpinum	0
villosum	0
obtusatum	0
hartwegii	0
costaricanum	0
tinoides_1	0
undulatum	0
subsessile	0
tinoides_2	0
triphyllum	0
lasiophyllum	0
pichinchense	0
jamesonii	0
hallii	0
toronis	0
seemenii	0
dumatorum	0
reticulatum	0
triphyllum_new	0
ayavacense	0
