dentatum	15
loeseneri	11
stenocalyx	11
tiliaefolium	65
microcarpum	11
caudatum	11
ciliatum	67
hirsutum	11
sulcatum	64
fuscum	66
microphyllum	59
acutifolium	11
newsp.1	61
membranaceum	11
newsp.2	11
discolor	11
disjunctum	62
blandum	11
lautum	64
jucundum	65
stellato-tomentosum	11
alpinum	11
villosum	11
obtusatum	11
hartwegii	66
costaricanum	11
tinoides_1	8
undulatum	8
subsessile	8
tinoides_2	13
triphyllum	11
lasiophyllum	11
pichinchense	11
jamesonii	59
hallii	11
toronis	11
seemenii	11
dumatorum	11
reticulatum	11
triphyllum_new	11
ayavacense	11
