dentatum	27
loeseneri	64
stenocalyx	33
tiliaefolium	47
microcarpum	7
caudatum	1
ciliatum	7
hirsutum	7
sulcatum	74
fuscum	32
microphyllum	29
acutifolium	40
newsp.1	14
membranaceum	7
newsp.2	32
discolor	7
disjunctum	64
blandum	7
lautum	7
jucundum	32
stellato-tomentosum	7
alpinum	32
villosum	0
obtusatum	40
hartwegii	40
costaricanum	30
tinoides_1	7
undulatum	0
subsessile	7
tinoides_2	7
triphyllum	7
lasiophyllum	7
pichinchense	40
jamesonii	7
hallii	7
toronis	7
seemenii	7
dumatorum	7
reticulatum	7
triphyllum_new	7
ayavacense	7
