dentatum	12
loeseneri	8
stenocalyx	4
tiliaefolium	0
microcarpum	0
caudatum	0
ciliatum	0
hirsutum	0
sulcatum	43
fuscum	9
microphyllum	41
acutifolium	9
newsp.1	9
membranaceum	46
newsp.2	9
discolor	9
disjunctum	9
blandum	9
lautum	9
jucundum	9
stellato-tomentosum	9
alpinum	9
villosum	9
obtusatum	46
hartwegii	9
costaricanum	9
tinoides_1	9
undulatum	9
subsessile	9
tinoides_2	9
triphyllum	9
lasiophyllum	9
pichinchense	9
jamesonii	9
hallii	76
toronis	9
seemenii	9
dumatorum	9
reticulatum	9
triphyllum_new	9
ayavacense	9
