NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
disjunctum                	     1	     -	     -	               -	               -	               -	        1.331611	
discolor                  	     2	     -	     -	               -	               -	               -	        1.258711	
lautum                    	     3	     -	     -	               -	               -	               -	        0.754818	
jucundum                  	     4	     -	     -	               -	               -	               -	        0.685378	
blandum                   	     5	     -	     -	               -	               -	               -	        0.903955	
obtusatum                 	     6	     -	     -	               -	               -	               -	        1.205955	
hartwegii                 	     7	     -	     -	               -	               -	               -	        1.135791	
costaricanum              	     8	     -	     -	               -	               -	               -	        1.178485	
jamesonii                 	     9	     -	     -	               -	               -	               -	        2.273686	
hallii                    	    10	     -	     -	               -	               -	               -	        1.963449	
pichinchense              	    11	     -	     -	               -	               -	               -	        1.604306	
toronis                   	    12	     -	     -	               -	               -	               -	        1.955435	
seemenii                  	    13	     -	     -	               -	               -	               -	        3.476779	
dumatorum                 	    14	     -	     -	               -	               -	               -	        3.211110	
reticulatum               	    15	     -	     -	               -	               -	               -	        1.978481	
ayavacense                	    16	     -	     -	               -	               -	               -	        3.366078	
triphyllum new            	    17	     -	     -	               -	               -	               -	        2.450356	
lasiophyllum              	    18	     -	     -	               -	               -	               -	        1.369671	
triphyllum                	    19	     -	     -	               -	               -	               -	        2.513956	
tinoides 2                	    20	     -	     -	               -	               -	               -	        1.908735	
tinoides 1                	    21	     -	     -	               -	               -	               -	        1.332115	
subsessile                	    22	     -	     -	               -	               -	               -	        2.437795	
undulatum                 	    23	     -	     -	               -	               -	               -	        2.291618	
alpinum                   	    24	     -	     -	               -	               -	               -	        1.906992	
villosum                  	    25	     -	     -	               -	               -	               -	        1.156473	
stellato-tomentosum       	    26	     -	     -	               -	               -	               -	        1.003095	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.245734	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.923658	
acutifolium               	    29	     -	     -	               -	               -	               -	        0.780886	
newsp.1                   	    30	     -	     -	               -	               -	               -	        1.112770	
newsp.2                   	    31	     -	     -	               -	               -	               -	        0.879659	
membranaceum              	    32	     -	     -	               -	               -	               -	        1.179972	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.845188	
loeseneri                 	    34	     -	     -	               -	               -	               -	        0.866306	
stenocalyx                	    35	     -	     -	               -	               -	               -	        0.967311	
tiliaefolium              	    36	     -	     -	               -	               -	               -	        0.851186	
hirsutum                  	    37	     -	     -	               -	               -	               -	        0.988923	
ciliatum                  	    38	     -	     -	               -	               -	               -	        1.092930	
microcarpum               	    39	     -	     -	               -	               -	               -	        0.808781	
caudatum                  	    40	     -	     -	               -	               -	               -	        1.117266	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.061663	
