NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
disjunctum                	     1	     -	     -	               -	               -	               -	        1.341815	
discolor                  	     2	     -	     -	               -	               -	               -	        1.300144	
lautum                    	     3	     -	     -	               -	               -	               -	        0.769341	
jucundum                  	     4	     -	     -	               -	               -	               -	        0.680170	
blandum                   	     5	     -	     -	               -	               -	               -	        0.893428	
obtusatum                 	     6	     -	     -	               -	               -	               -	        1.195284	
hartwegii                 	     7	     -	     -	               -	               -	               -	        1.134678	
costaricanum              	     8	     -	     -	               -	               -	               -	        1.165704	
jamesonii                 	     9	     -	     -	               -	               -	               -	        2.322012	
hallii                    	    10	     -	     -	               -	               -	               -	        1.944332	
pichinchense              	    11	     -	     -	               -	               -	               -	        1.584500	
toronis                   	    12	     -	     -	               -	               -	               -	        1.927437	
seemenii                  	    13	     -	     -	               -	               -	               -	        3.398582	
dumatorum                 	    14	     -	     -	               -	               -	               -	        3.258660	
ayavacense                	    15	     -	     -	               -	               -	               -	        3.360952	
triphyllum new            	    16	     -	     -	               -	               -	               -	        2.462138	
reticulatum               	    17	     -	     -	               -	               -	               -	        2.038230	
lasiophyllum              	    18	     -	     -	               -	               -	               -	        1.340306	
triphyllum                	    19	     -	     -	               -	               -	               -	        2.497423	
tinoides 2                	    20	     -	     -	               -	               -	               -	        1.872575	
tinoides 1                	    21	     -	     -	               -	               -	               -	        1.351170	
subsessile                	    22	     -	     -	               -	               -	               -	        2.499028	
undulatum                 	    23	     -	     -	               -	               -	               -	        2.282042	
alpinum                   	    24	     -	     -	               -	               -	               -	        1.827058	
villosum                  	    25	     -	     -	               -	               -	               -	        1.169755	
stellato-tomentosum       	    26	     -	     -	               -	               -	               -	        1.022085	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.231528	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.948641	
acutifolium               	    29	     -	     -	               -	               -	               -	        0.817323	
newsp.1                   	    30	     -	     -	               -	               -	               -	        1.114336	
