NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
disjunctum                	     1	     -	     -	               -	               -	               -	        1.426628	
discolor                  	     2	     -	     -	               -	               -	               -	        1.353398	
jucundum                  	     3	     -	     -	               -	               -	               -	        0.715522	
lautum                    	     4	     -	     -	               -	               -	               -	        0.808819	
blandum                   	     5	     -	     -	               -	               -	               -	        0.956816	
stellato-tomentosum       	     6	     -	     -	               -	               -	               -	        1.001878	
alpinum                   	     7	     -	     -	               -	               -	               -	        1.891318	
villosum                  	     8	     -	     -	               -	               -	               -	        1.137973	
obtusatum                 	     9	     -	     -	               -	               -	               -	        1.102813	
hartwegii                 	    10	     -	     -	               -	               -	               -	        1.087661	
costaricanum              	    11	     -	     -	               -	               -	               -	        1.096222	
reticulatum               	    12	     -	     -	               -	               -	               -	        1.874015	
ayavacense                	    13	     -	     -	               -	               -	               -	        3.070670	
triphyllum new            	    14	     -	     -	               -	               -	               -	        2.300787	
dumatorum                 	    15	     -	     -	               -	               -	               -	        3.000287	
seemenii                  	    16	     -	     -	               -	               -	               -	        3.173833	
toronis                   	    17	     -	     -	               -	               -	               -	        1.795123	
jamesonii                 	    18	     -	     -	               -	               -	               -	        2.148063	
hallii                    	    19	     -	     -	               -	               -	               -	        1.854539	
pichinchense              	    20	     -	     -	               -	               -	               -	        1.525981	
tinoides 1                	    21	     -	     -	               -	               -	               -	        1.207884	
undulatum                 	    22	     -	     -	               -	               -	               -	        2.192974	
subsessile                	    23	     -	     -	               -	               -	               -	        2.325970	
tinoides 2                	    24	     -	     -	               -	               -	               -	        1.804190	
triphyllum                	    25	     -	     -	               -	               -	               -	        2.385828	
lasiophyllum              	    26	     -	     -	               -	               -	               -	        1.268450	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.254817	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.957839	
newsp.1                   	    29	     -	     -	               -	               -	               -	        1.120419	
acutifolium               	    30	     -	     -	               -	               -	               -	        0.779823	
newsp.2                   	    31	     -	     -	               -	               -	               -	        0.870586	
membranaceum              	    32	     -	     -	               -	               -	               -	        1.187508	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.852929	
stenocalyx                	    34	     -	     -	               -	               -	               -	        0.972908	
loeseneri                 	    35	     -	     -	               -	               -	               -	        0.887375	
microcarpum               	    36	     -	     -	               -	               -	               -	        0.773826	
caudatum                  	    37	     -	     -	               -	               -	               -	        1.136245	
