NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
disjunctum                	     1	     -	     -	               -	               -	               -	        1.337406	
discolor                  	     2	     -	     -	               -	               -	               -	        1.284908	
jucundum                  	     3	     -	     -	               -	               -	               -	        0.677072	
lautum                    	     4	     -	     -	               -	               -	               -	        0.766577	
blandum                   	     5	     -	     -	               -	               -	               -	        0.902565	
tinoides 2                	     6	     -	     -	               -	               -	               -	        1.931033	
lasiophyllum              	     7	     -	     -	               -	               -	               -	        1.381423	
triphyllum                	     8	     -	     -	               -	               -	               -	        2.612570	
tinoides 1                	     9	     -	     -	               -	               -	               -	        1.344072	
undulatum                 	    10	     -	     -	               -	               -	               -	        2.262551	
subsessile                	    11	     -	     -	               -	               -	               -	        2.465073	
pichinchense              	    12	     -	     -	               -	               -	               -	        1.589713	
hallii                    	    13	     -	     -	               -	               -	               -	        1.999479	
jamesonii                 	    14	     -	     -	               -	               -	               -	        2.319837	
toronis                   	    15	     -	     -	               -	               -	               -	        1.956240	
triphyllum new            	    16	     -	     -	               -	               -	               -	        2.467095	
ayavacense                	    17	     -	     -	               -	               -	               -	        3.394904	
reticulatum               	    18	     -	     -	               -	               -	               -	        2.013930	
seemenii                  	    19	     -	     -	               -	               -	               -	        3.380940	
dumatorum                 	    20	     -	     -	               -	               -	               -	        3.342788	
costaricanum              	    21	     -	     -	               -	               -	               -	        1.186147	
hartwegii                 	    22	     -	     -	               -	               -	               -	        1.156341	
obtusatum                 	    23	     -	     -	               -	               -	               -	        1.205968	
villosum                  	    24	     -	     -	               -	               -	               -	        1.158409	
alpinum                   	    25	     -	     -	               -	               -	               -	        1.943731	
stellato-tomentosum       	    26	     -	     -	               -	               -	               -	        0.996008	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.208852	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.948408	
membranaceum              	    29	     -	     -	               -	               -	               -	        1.219449	
newsp.2                   	    30	     -	     -	               -	               -	               -	        0.877043	
acutifolium               	    31	     -	     -	               -	               -	               -	        0.807577	
newsp.1                   	    32	     -	     -	               -	               -	               -	        1.130722	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.847945	
loeseneri                 	    34	     -	     -	               -	               -	               -	        0.879310	
stenocalyx                	    35	     -	     -	               -	               -	               -	        0.964770	
hirsutum                  	    36	     -	     -	               -	               -	               -	        1.002854	
ciliatum                  	    37	     -	     -	               -	               -	               -	        1.104184	
microcarpum               	    38	     -	     -	               -	               -	               -	        0.811851	
caudatum                  	    39	     -	     -	               -	               -	               -	        1.142530	
tiliaefolium              	    40	     -	     -	               -	               -	               -	        0.853428	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.056939	
