NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
disjunctum                	     1	     -	     -	               -	               -	               -	        1.348740	
discolor                  	     2	     -	     -	               -	               -	               -	        1.297613	
blandum                   	     3	     -	     -	               -	               -	               -	        0.882291	
lautum                    	     4	     -	     -	               -	               -	               -	        0.768880	
jucundum                  	     5	     -	     -	               -	               -	               -	        0.684921	
alpinum                   	     6	     -	     -	               -	               -	               -	        1.901672	
villosum                  	     7	     -	     -	               -	               -	               -	        1.156010	
stellato-tomentosum       	     8	     -	     -	               -	               -	               -	        0.992941	
undulatum                 	     9	     -	     -	               -	               -	               -	        2.387042	
subsessile                	    10	     -	     -	               -	               -	               -	        2.400213	
tinoides 1                	    11	     -	     -	               -	               -	               -	        1.343857	
tinoides 2                	    12	     -	     -	               -	               -	               -	        1.909830	
lasiophyllum              	    13	     -	     -	               -	               -	               -	        1.395886	
triphyllum                	    14	     -	     -	               -	               -	               -	        2.538943	
pichinchense              	    15	     -	     -	               -	               -	               -	        1.594163	
jamesonii                 	    16	     -	     -	               -	               -	               -	        2.329154	
hallii                    	    17	     -	     -	               -	               -	               -	        2.018834	
toronis                   	    18	     -	     -	               -	               -	               -	        1.963397	
reticulatum               	    19	     -	     -	               -	               -	               -	        2.016976	
ayavacense                	    20	     -	     -	               -	               -	               -	        3.295074	
triphyllum new            	    21	     -	     -	               -	               -	               -	        2.413923	
seemenii                  	    22	     -	     -	               -	               -	               -	        3.463778	
dumatorum                 	    23	     -	     -	               -	               -	               -	        3.267154	
costaricanum              	    24	     -	     -	               -	               -	               -	        1.182881	
hartwegii                 	    25	     -	     -	               -	               -	               -	        1.143963	
obtusatum                 	    26	     -	     -	               -	               -	               -	        1.197245	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.241232	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.948726	
newsp.2                   	    29	     -	     -	               -	               -	               -	        0.883004	
membranaceum              	    30	     -	     -	               -	               -	               -	        1.186249	
newsp.1                   	    31	     -	     -	               -	               -	               -	        1.134112	
acutifolium               	    32	     -	     -	               -	               -	               -	        0.803284	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.846576	
tiliaefolium              	    34	     -	     -	               -	               -	               -	        0.849827	
microcarpum               	    35	     -	     -	               -	               -	               -	        0.794767	
caudatum                  	    36	     -	     -	               -	               -	               -	        1.144018	
hirsutum                  	    37	     -	     -	               -	               -	               -	        1.091467	
ciliatum                  	    38	     -	     -	               -	               -	               -	        1.197324	
stenocalyx                	    39	     -	     -	               -	               -	               -	        0.999904	
loeseneri                 	    40	     -	     -	               -	               -	               -	        0.897302	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.056573	
faux outgroup [*]         	    42	     -	     -	               -	               -	               -	        1.000000	
-                         	    43	     1	     2	        0.003597	        0.001601	        0.008082	        1.322929
-                         	    44	     4	     5	        0.003059	        0.001182	        0.007915	        0.725688
-                         	    45	     3	    44	        0.003773	        0.001616	        0.008812	        0.800167
-                         	    46	    43	    45	        0.004194	        0.001959	        0.008981	        1.028866
-                         	    47	     6	     7	        0.001723	        0.000689	        0.004312	        1.482684
-                         	    48	    47	     8	        0.003303	        0.001443	        0.007559	        1.213350
-                         	    49	     9	    10	        0.000931	        0.000296	        0.002932	        2.393618
