NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
disjunctum                	     1	     -	     -	               -	               -	               -	        1.323900	
discolor                  	     2	     -	     -	               -	               -	               -	        1.288906	
jucundum                  	     3	     -	     -	               -	               -	               -	        0.683988	
lautum                    	     4	     -	     -	               -	               -	               -	        0.777037	
blandum                   	     5	     -	     -	               -	               -	               -	        0.917141	
stellato-tomentosum       	     6	     -	     -	               -	               -	               -	        1.008072	
villosum                  	     7	     -	     -	               -	               -	               -	        1.183988	
alpinum                   	     8	     -	     -	               -	               -	               -	        1.926246	
obtusatum                 	     9	     -	     -	               -	               -	               -	        1.228186	
hartwegii                 	    10	     -	     -	               -	               -	               -	        1.155151	
costaricanum              	    11	     -	     -	               -	               -	               -	        1.223776	
tinoides 1                	    12	     -	     -	               -	               -	               -	        1.164333	
undulatum                 	    13	     -	     -	               -	               -	               -	        2.014639	
subsessile                	    14	     -	     -	               -	               -	               -	        2.174494	
triphyllum                	    15	     -	     -	               -	               -	               -	        2.591721	
lasiophyllum              	    16	     -	     -	               -	               -	               -	        1.419916	
tinoides 2                	    17	     -	     -	               -	               -	               -	        1.973354	
toronis                   	    18	     -	     -	               -	               -	               -	        2.304555	
triphyllum new            	    19	     -	     -	               -	               -	               -	        2.987433	
ayavacense                	    20	     -	     -	               -	               -	               -	        3.956709	
reticulatum               	    21	     -	     -	               -	               -	               -	        2.385918	
dumatorum                 	    22	     -	     -	               -	               -	               -	        3.840214	
seemenii                  	    23	     -	     -	               -	               -	               -	        4.029216	
pichinchense              	    24	     -	     -	               -	               -	               -	        1.916903	
jamesonii                 	    25	     -	     -	               -	               -	               -	        2.768879	
hallii                    	    26	     -	     -	               -	               -	               -	        2.365369	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.247157	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.951548	
acutifolium               	    29	     -	     -	               -	               -	               -	        0.801302	
newsp.1                   	    30	     -	     -	               -	               -	               -	        1.149926	
newsp.2                   	    31	     -	     -	               -	               -	               -	        0.886306	
membranaceum              	    32	     -	     -	               -	               -	               -	        1.220994	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.853053	
loeseneri                 	    34	     -	     -	               -	               -	               -	        0.902026	
stenocalyx                	    35	     -	     -	               -	               -	               -	        0.987824	
tiliaefolium              	    36	     -	     -	               -	               -	               -	        0.858907	
microcarpum               	    37	     -	     -	               -	               -	               -	        0.778919	
caudatum                  	    38	     -	     -	               -	               -	               -	        1.137277	
ciliatum                  	    39	     -	     -	               -	               -	               -	        1.199077	
hirsutum                  	    40	     -	     -	               -	               -	               -	        1.072817	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.053834	
faux outgroup [*]         	    42	     -	     -	               -	               -	               -	        1.000000	
-                         	    43	     1	     2	        0.003607	        0.001509	        0.008620	        1.306285
-                         	    44	     3	     4	        0.003014	        0.001085	        0.008370	        0.729029
-                         	    45	    44	     5	        0.003725	        0.001499	        0.009256	        0.817693
-                         	    46	    43	    45	        0.004171	        0.001837	        0.009471	        1.033509
-                         	    47	     7	     8	        0.001688	        0.000634	        0.004492	        1.510183
-                         	    48	     6	    47	        0.003240	        0.001330	        0.007895	        1.233845
-                         	    49	    13	    14	        0.001053	        0.000325	        0.003411	        2.093041
-                         	    50	    12	    49	        0.001280	        0.000419	        0.003913	        1.561089
-                         	    51	    15	    16	        0.000984	        0.000295	        0.003284	        1.918339
-                         	    52	    51	    17	        0.001171	        0.000375	        0.003657	        1.945652
-                         	    53	    19	    20	        0.000662	        0.000174	        0.002520	        3.438081
-                         	    54	    53	    21	        0.000774	        0.000216	        0.002778	        2.864084
-                         	    55	    22	    23	        0.000698	        0.000190	        0.002561	        3.933580
