NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
lautum                    	     1	     -	     -	               -	               -	               -	        0.740895	
jucundum                  	     2	     -	     -	               -	               -	               -	        0.654841	
discolor                  	     3	     -	     -	               -	               -	               -	        1.413165	
blandum                   	     4	     -	     -	               -	               -	               -	        0.849909	
disjunctum                	     5	     -	     -	               -	               -	               -	        1.276070	
alpinum                   	     6	     -	     -	               -	               -	               -	        1.898664	
villosum                  	     7	     -	     -	               -	               -	               -	        1.115028	
stellato-tomentosum       	     8	     -	     -	               -	               -	               -	        1.002211	
costaricanum              	     9	     -	     -	               -	               -	               -	        1.153915	
jamesonii                 	    10	     -	     -	               -	               -	               -	        2.308141	
hallii                    	    11	     -	     -	               -	               -	               -	        1.901736	
pichinchense              	    12	     -	     -	               -	               -	               -	        1.591038	
toronis                   	    13	     -	     -	               -	               -	               -	        1.881712	
ayavacense                	    14	     -	     -	               -	               -	               -	        3.327023	
triphyllum new            	    15	     -	     -	               -	               -	               -	        2.396174	
reticulatum               	    16	     -	     -	               -	               -	               -	        1.960325	
dumatorum                 	    17	     -	     -	               -	               -	               -	        3.182743	
seemenii                  	    18	     -	     -	               -	               -	               -	        3.250616	
tinoides 1                	    19	     -	     -	               -	               -	               -	        1.293891	
undulatum                 	    20	     -	     -	               -	               -	               -	        2.297341	
subsessile                	    21	     -	     -	               -	               -	               -	        2.433428	
tinoides 2                	    22	     -	     -	               -	               -	               -	        1.884499	
triphyllum                	    23	     -	     -	               -	               -	               -	        2.466630	
lasiophyllum              	    24	     -	     -	               -	               -	               -	        1.343671	
hartwegii                 	    25	     -	     -	               -	               -	               -	        1.132299	
obtusatum                 	    26	     -	     -	               -	               -	               -	        1.174952	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.232134	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.931397	
acutifolium               	    29	     -	     -	               -	               -	               -	        0.782280	
newsp.1                   	    30	     -	     -	               -	               -	               -	        1.113158	
membranaceum              	    31	     -	     -	               -	               -	               -	        1.182131	
newsp.2                   	    32	     -	     -	               -	               -	               -	        0.886032	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.848928	
hirsutum                  	    34	     -	     -	               -	               -	               -	        1.095412	
ciliatum                  	    35	     -	     -	               -	               -	               -	        1.171233	
caudatum                  	    36	     -	     -	               -	               -	               -	        1.121868	
microcarpum               	    37	     -	     -	               -	               -	               -	        0.774126	
tiliaefolium              	    38	     -	     -	               -	               -	               -	        0.849215	
loeseneri                 	    39	     -	     -	               -	               -	               -	        0.882676	
stenocalyx                	    40	     -	     -	               -	               -	               -	        0.972590	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.063346	
faux outgroup [*]         	    42	     -	     -	               -	               -	               -	        1.000000	
-                         	    43	     1	     2	        0.003193	        0.001072	        0.009508	        0.696540
-                         	    44	    43	     3	        0.003684	        0.001410	        0.009508	        0.992132
-                         	    45	    44	     4	        0.003964	        0.001620	        0.009508	        0.918271
-                         	    46	    45	     5	        0.004336	        0.001977	        0.009508	        1.082487
-                         	    47	     6	     7	        0.001736	        0.000682	        0.004415	        1.455013
