NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
disjunctum                	     1	     -	     -	               -	               -	               -	        1.326713	
discolor                  	     2	     -	     -	               -	               -	               -	        1.302880	
lautum                    	     3	     -	     -	               -	               -	               -	        0.779158	
jucundum                  	     4	     -	     -	               -	               -	               -	        0.692048	
blandum                   	     5	     -	     -	               -	               -	               -	        0.903043	
obtusatum                 	     6	     -	     -	               -	               -	               -	        1.207365	
hartwegii                 	     7	     -	     -	               -	               -	               -	        1.165606	
costaricanum              	     8	     -	     -	               -	               -	               -	        1.207142	
jamesonii                 	     9	     -	     -	               -	               -	               -	        2.292112	
hallii                    	    10	     -	     -	               -	               -	               -	        1.962883	
pichinchense              	    11	     -	     -	               -	               -	               -	        1.626013	
toronis                   	    12	     -	     -	               -	               -	               -	        1.932864	
seemenii                  	    13	     -	     -	               -	               -	               -	        3.523270	
dumatorum                 	    14	     -	     -	               -	               -	               -	        3.264900	
reticulatum               	    15	     -	     -	               -	               -	               -	        2.024025	
ayavacense                	    16	     -	     -	               -	               -	               -	        3.254377	
triphyllum new            	    17	     -	     -	               -	               -	               -	        2.429698	
lasiophyllum              	    18	     -	     -	               -	               -	               -	        1.369152	
triphyllum                	    19	     -	     -	               -	               -	               -	        2.546467	
tinoides 2                	    20	     -	     -	               -	               -	               -	        1.896743	
tinoides 1                	    21	     -	     -	               -	               -	               -	        1.329347	
subsessile                	    22	     -	     -	               -	               -	               -	        2.422335	
undulatum                 	    23	     -	     -	               -	               -	               -	        2.330153	
alpinum                   	    24	     -	     -	               -	               -	               -	        1.947199	
villosum                  	    25	     -	     -	               -	               -	               -	        1.119923	
stellato-tomentosum       	    26	     -	     -	               -	               -	               -	        1.035783	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.269175	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.949030	
acutifolium               	    29	     -	     -	               -	               -	               -	        0.790007	
newsp.1                   	    30	     -	     -	               -	               -	               -	        1.138898	
newsp.2                   	    31	     -	     -	               -	               -	               -	        0.887594	
membranaceum              	    32	     -	     -	               -	               -	               -	        1.209928	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.836212	
loeseneri                 	    34	     -	     -	               -	               -	               -	        0.890323	
stenocalyx                	    35	     -	     -	               -	               -	               -	        0.992758	
tiliaefolium              	    36	     -	     -	               -	               -	               -	        0.854380	
microcarpum               	    37	     -	     -	               -	               -	               -	        0.782180	
caudatum                  	    38	     -	     -	               -	               -	               -	        1.129636	
hirsutum                  	    39	     -	     -	               -	               -	               -	        1.081275	
ciliatum                  	    40	     -	     -	               -	               -	               -	        1.172095	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.060143	
faux outgroup [*]         	    42	     -	     -	               -	               -	               -	        1.000000	
-                         	    43	     1	     2	        0.003613	        0.001594	        0.008192	        1.314743
-                         	    44	     3	     4	        0.003009	        0.001149	        0.007882	        0.734313
-                         	    45	    44	     5	        0.003737	        0.001587	        0.008803	        0.814319
-                         	    46	    43	    45	        0.004169	        0.001930	        0.009005	        1.034708
-                         	    47	     9	    10	        0.000987	        0.000314	        0.003108	        2.121120
-                         	    48	    47	    11	        0.001191	        0.000403	        0.003515	        1.857140
-                         	    49	    13	    14	        0.000824	        0.000249	        0.002727	        3.391625
-                         	    50	    16	    17	        0.000797	        0.000234	        0.002722	        2.811966
-                         	    51	    15	    50	        0.000929	        0.000288	        0.003002	        2.385684
-                         	    52	    49	    51	        0.001099	        0.000361	        0.003348	        2.844529
-                         	    53	    12	    52	        0.001233	        0.000424	        0.003586	        2.344800
