NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
blandum                   	     1	     -	     -	               -	               -	               -	        0.913453	
discolor                  	     2	     -	     -	               -	               -	               -	        1.539239	
jucundum                  	     3	     -	     -	               -	               -	               -	        0.692758	
lautum                    	     4	     -	     -	               -	               -	               -	        0.789930	
disjunctum                	     5	     -	     -	               -	               -	               -	        1.373140	
stellato-tomentosum       	     6	     -	     -	               -	               -	               -	        0.990794	
alpinum                   	     7	     -	     -	               -	               -	               -	        1.899667	
villosum                  	     8	     -	     -	               -	               -	               -	        1.137643	
obtusatum                 	     9	     -	     -	               -	               -	               -	        1.102626	
hartwegii                 	    10	     -	     -	               -	               -	               -	        1.068601	
costaricanum              	    11	     -	     -	               -	               -	               -	        1.105183	
reticulatum               	    12	     -	     -	               -	               -	               -	        1.881692	
ayavacense                	    13	     -	     -	               -	               -	               -	        3.066286	
triphyllum new            	    14	     -	     -	               -	               -	               -	        2.272381	
dumatorum                 	    15	     -	     -	               -	               -	               -	        2.968904	
seemenii                  	    16	     -	     -	               -	               -	               -	        3.172400	
toronis                   	    17	     -	     -	               -	               -	               -	        1.795402	
jamesonii                 	    18	     -	     -	               -	               -	               -	        2.104181	
hallii                    	    19	     -	     -	               -	               -	               -	        1.848199	
pichinchense              	    20	     -	     -	               -	               -	               -	        1.503389	
tinoides 1                	    21	     -	     -	               -	               -	               -	        1.225410	
undulatum                 	    22	     -	     -	               -	               -	               -	        2.137249	
subsessile                	    23	     -	     -	               -	               -	               -	        2.274095	
tinoides 2                	    24	     -	     -	               -	               -	               -	        1.790146	
triphyllum                	    25	     -	     -	               -	               -	               -	        2.365730	
lasiophyllum              	    26	     -	     -	               -	               -	               -	        1.279962	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.235635	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.927589	
newsp.1                   	    29	     -	     -	               -	               -	               -	        1.106858	
acutifolium               	    30	     -	     -	               -	               -	               -	        0.788447	
newsp.2                   	    31	     -	     -	               -	               -	               -	        0.867307	
membranaceum              	    32	     -	     -	               -	               -	               -	        1.214488	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.841597	
stenocalyx                	    34	     -	     -	               -	               -	               -	        0.966442	
loeseneri                 	    35	     -	     -	               -	               -	               -	        0.902219	
microcarpum               	    36	     -	     -	               -	               -	               -	        0.769491	
caudatum                  	    37	     -	     -	               -	               -	               -	        1.128576	
hirsutum                  	    38	     -	     -	               -	               -	               -	        1.090072	
ciliatum                  	    39	     -	     -	               -	               -	               -	        1.214532	
tiliaefolium              	    40	     -	     -	               -	               -	               -	        0.861720	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.059197	
faux outgroup [*]         	    42	     -	     -	               -	               -	               -	        1.000000	
-                         	    43	     1	     2	        0.003284	        0.001361	        0.007923	        1.185758
-                         	    44	     3	     4	        0.003000	        0.001172	        0.007675	        0.739750
-                         	    45	    43	    44	        0.003705	        0.001587	        0.008650	        0.936571
-                         	    46	    45	     5	        0.004048	        0.001890	        0.008668	        1.134038
-                         	    47	     7	     8	        0.001720	        0.000720	        0.004108	        1.470083
-                         	    48	     6	    47	        0.003350	        0.001538	        0.007295	        1.206875
-                         	    49	    46	    48	        0.004348	        0.002129	        0.008880	        1.169890
-                         	    50	    13	    14	        0.000848	        0.000273	        0.002635	        2.639653
-                         	    51	    12	    50	        0.000997	        0.000339	        0.002930	        2.228680
-                         	    52	    15	    16	        0.000898	        0.000299	        0.002690	        3.068966
