NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
lautum                    	     1	     -	     -	               -	               -	               -	        0.786147	
jucundum                  	     2	     -	     -	               -	               -	               -	        0.691254	
discolor                  	     3	     -	     -	               -	               -	               -	        1.527725	
blandum                   	     4	     -	     -	               -	               -	               -	        0.911978	
disjunctum                	     5	     -	     -	               -	               -	               -	        1.344585	
alpinum                   	     6	     -	     -	               -	               -	               -	        1.880426	
villosum                  	     7	     -	     -	               -	               -	               -	        1.137072	
stellato-tomentosum       	     8	     -	     -	               -	               -	               -	        0.995677	
undulatum                 	     9	     -	     -	               -	               -	               -	        2.201828	
subsessile                	    10	     -	     -	               -	               -	               -	        2.254565	
tinoides 1                	    11	     -	     -	               -	               -	               -	        1.244828	
tinoides 2                	    12	     -	     -	               -	               -	               -	        1.783812	
lasiophyllum              	    13	     -	     -	               -	               -	               -	        1.323380	
triphyllum                	    14	     -	     -	               -	               -	               -	        2.384511	
pichinchense              	    15	     -	     -	               -	               -	               -	        1.523029	
jamesonii                 	    16	     -	     -	               -	               -	               -	        2.065422	
hallii                    	    17	     -	     -	               -	               -	               -	        1.849255	
toronis                   	    18	     -	     -	               -	               -	               -	        1.827894	
reticulatum               	    19	     -	     -	               -	               -	               -	        1.867892	
ayavacense                	    20	     -	     -	               -	               -	               -	        3.119526	
triphyllum new            	    21	     -	     -	               -	               -	               -	        2.206188	
seemenii                  	    22	     -	     -	               -	               -	               -	        3.094033	
dumatorum                 	    23	     -	     -	               -	               -	               -	        2.998059	
costaricanum              	    24	     -	     -	               -	               -	               -	        1.096755	
hartwegii                 	    25	     -	     -	               -	               -	               -	        1.066767	
obtusatum                 	    26	     -	     -	               -	               -	               -	        1.113675	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.219665	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.943622	
newsp.2                   	    29	     -	     -	               -	               -	               -	        0.895704	
membranaceum              	    30	     -	     -	               -	               -	               -	        1.198907	
newsp.1                   	    31	     -	     -	               -	               -	               -	        1.097387	
acutifolium               	    32	     -	     -	               -	               -	               -	        0.799285	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.852847	
tiliaefolium              	    34	     -	     -	               -	               -	               -	        0.857597	
microcarpum               	    35	     -	     -	               -	               -	               -	        0.768028	
