NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
jucundum                  	     1	     -	     -	               -	               -	               -	        0.699298	
lautum                    	     2	     -	     -	               -	               -	               -	        0.771165	
discolor                  	     3	     -	     -	               -	               -	               -	        1.505565	
blandum                   	     4	     -	     -	               -	               -	               -	        0.921716	
disjunctum                	     5	     -	     -	               -	               -	               -	        1.372806	
villosum                  	     6	     -	     -	               -	               -	               -	        1.167052	
alpinum                   	     7	     -	     -	               -	               -	               -	        1.929371	
stellato-tomentosum       	     8	     -	     -	               -	               -	               -	        1.020032	
tinoides 2                	     9	     -	     -	               -	               -	               -	        1.788991	
lasiophyllum              	    10	     -	     -	               -	               -	               -	        1.295753	
triphyllum                	    11	     -	     -	               -	               -	               -	        2.349607	
tinoides 1                	    12	     -	     -	               -	               -	               -	        1.249453	
undulatum                 	    13	     -	     -	               -	               -	               -	        2.217111	
subsessile                	    14	     -	     -	               -	               -	               -	        2.318202	
pichinchense              	    15	     -	     -	               -	               -	               -	        1.525130	
hallii                    	    16	     -	     -	               -	               -	               -	        1.860713	
jamesonii                 	    17	     -	     -	               -	               -	               -	        2.151978	
toronis                   	    18	     -	     -	               -	               -	               -	        1.863799	
triphyllum new            	    19	     -	     -	               -	               -	               -	        2.311017	
ayavacense                	    20	     -	     -	               -	               -	               -	        3.183490	
reticulatum               	    21	     -	     -	               -	               -	               -	        1.886971	
seemenii                  	    22	     -	     -	               -	               -	               -	        3.149419	
dumatorum                 	    23	     -	     -	               -	               -	               -	        3.088194	
costaricanum              	    24	     -	     -	               -	               -	               -	        1.114099	
hartwegii                 	    25	     -	     -	               -	               -	               -	        1.077817	
obtusatum                 	    26	     -	     -	               -	               -	               -	        1.115649	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.235731	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.942641	
membranaceum              	    29	     -	     -	               -	               -	               -	        1.216436	
newsp.2                   	    30	     -	     -	               -	               -	               -	        0.901660	
acutifolium               	    31	     -	     -	               -	               -	               -	        0.793177	
newsp.1                   	    32	     -	     -	               -	               -	               -	        1.125495	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.844904	
loeseneri                 	    34	     -	     -	               -	               -	               -	        0.889613	
stenocalyx                	    35	     -	     -	               -	               -	               -	        0.986994	
microcarpum               	    36	     -	     -	               -	               -	               -	        0.798323	
caudatum                  	    37	     -	     -	               -	               -	               -	        1.142361	
hirsutum                  	    38	     -	     -	               -	               -	               -	        1.091642	
ciliatum                  	    39	     -	     -	               -	               -	               -	        1.187098	
tiliaefolium              	    40	     -	     -	               -	               -	               -	        0.857966	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.055683	
faux outgroup [*]         	    42	     -	     -	               -	               -	               -	        1.000000	
-                         	    43	     1	     2	        0.003024	        0.001112	        0.008201	        0.734353
-                         	    44	    43	     3	        0.003455	        0.001456	        0.008201	        1.051482
