NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
blandum                   	     1	     -	     -	               -	               -	               -	        0.841822	
discolor                  	     2	     -	     -	               -	               -	               -	        1.420355	
lautum                    	     3	     -	     -	               -	               -	               -	        0.769788	
jucundum                  	     4	     -	     -	               -	               -	               -	        0.669129	
disjunctum                	     5	     -	     -	               -	               -	               -	        1.285598	
obtusatum                 	     6	     -	     -	               -	               -	               -	        1.190590	
hartwegii                 	     7	     -	     -	               -	               -	               -	        1.153488	
costaricanum              	     8	     -	     -	               -	               -	               -	        1.177935	
jamesonii                 	     9	     -	     -	               -	               -	               -	        2.283790	
hallii                    	    10	     -	     -	               -	               -	               -	        2.028051	
pichinchense              	    11	     -	     -	               -	               -	               -	        1.595669	
toronis                   	    12	     -	     -	               -	               -	               -	        1.917333	
seemenii                  	    13	     -	     -	               -	               -	               -	        3.344056	
dumatorum                 	    14	     -	     -	               -	               -	               -	        3.265030	
reticulatum               	    15	     -	     -	               -	               -	               -	        1.993170	
ayavacense                	    16	     -	     -	               -	               -	               -	        3.195899	
triphyllum new            	    17	     -	     -	               -	               -	               -	        2.449411	
lasiophyllum              	    18	     -	     -	               -	               -	               -	        1.358188	
triphyllum                	    19	     -	     -	               -	               -	               -	        2.529014	
tinoides 2                	    20	     -	     -	               -	               -	               -	        1.899301	
tinoides 1                	    21	     -	     -	               -	               -	               -	        1.317208	
subsessile                	    22	     -	     -	               -	               -	               -	        2.462149	
undulatum                 	    23	     -	     -	               -	               -	               -	        2.339279	
alpinum                   	    24	     -	     -	               -	               -	               -	        1.907630	
villosum                  	    25	     -	     -	               -	               -	               -	        1.133652	
stellato-tomentosum       	    26	     -	     -	               -	               -	               -	        0.996840	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.248420	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.953747	
acutifolium               	    29	     -	     -	               -	               -	               -	        0.795568	
newsp.1                   	    30	     -	     -	               -	               -	               -	        1.127271	
