NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
blandum                   	     1	     -	     -	               -	               -	               -	        0.903566	
discolor                  	     2	     -	     -	               -	               -	               -	        1.563596	
jucundum                  	     3	     -	     -	               -	               -	               -	        0.707370	
lautum                    	     4	     -	     -	               -	               -	               -	        0.802766	
disjunctum                	     5	     -	     -	               -	               -	               -	        1.362179	
villosum                  	     6	     -	     -	               -	               -	               -	        1.183934	
alpinum                   	     7	     -	     -	               -	               -	               -	        1.902714	
stellato-tomentosum       	     8	     -	     -	               -	               -	               -	        1.029306	
obtusatum                 	     9	     -	     -	               -	               -	               -	        1.125345	
hartwegii                 	    10	     -	     -	               -	               -	               -	        1.093535	
costaricanum              	    11	     -	     -	               -	               -	               -	        1.119624	
jamesonii                 	    12	     -	     -	               -	               -	               -	        2.131533	
hallii                    	    13	     -	     -	               -	               -	               -	        1.890056	
pichinchense              	    14	     -	     -	               -	               -	               -	        1.493847	
reticulatum               	    15	     -	     -	               -	               -	               -	        1.931169	
ayavacense                	    16	     -	     -	               -	               -	               -	        3.164534	
triphyllum new            	    17	     -	     -	               -	               -	               -	        2.286446	
seemenii                  	    18	     -	     -	               -	               -	               -	        3.229481	
dumatorum                 	    19	     -	     -	               -	               -	               -	        3.060965	
toronis                   	    20	     -	     -	               -	               -	               -	        1.821471	
triphyllum                	    21	     -	     -	               -	               -	               -	        2.113380	
lasiophyllum              	    22	     -	     -	               -	               -	               -	        1.196496	
tinoides 2                	    23	     -	     -	               -	               -	               -	        1.784750	
tinoides 1                	    24	     -	     -	               -	               -	               -	        1.352556	
undulatum                 	    25	     -	     -	               -	               -	               -	        2.416748	
subsessile                	    26	     -	     -	               -	               -	               -	        2.478479	
fuscum                    	    27	     -	     -	               -	               -	               -	        1.224117	
microphyllum              	    28	     -	     -	               -	               -	               -	        0.952040	
membranaceum              	    29	     -	     -	               -	               -	               -	        1.197262	
newsp.2                   	    30	     -	     -	               -	               -	               -	        0.875043	
newsp.1                   	    31	     -	     -	               -	               -	               -	        1.143744	
acutifolium               	    32	     -	     -	               -	               -	               -	        0.803626	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.851707	
microcarpum               	    34	     -	     -	               -	               -	               -	        0.783114	
ciliatum                  	    35	     -	     -	               -	               -	               -	        1.182511	
hirsutum                  	    36	     -	     -	               -	               -	               -	        1.105575	
caudatum                  	    37	     -	     -	               -	               -	               -	        1.121844	
tiliaefolium              	    38	     -	     -	               -	               -	               -	        0.854105	
loeseneri                 	    39	     -	     -	               -	               -	               -	        0.890339	
stenocalyx                	    40	     -	     -	               -	               -	               -	        0.988392	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.056920	
faux outgroup [*]         	    42	     -	     -	               -	               -	               -	        1.000000	
-                         	    43	     1	     2	        0.003278	        0.001466	        0.007330	        1.188618
-                         	    44	     3	     4	        0.002958	        0.001235	        0.007086	        0.753560
-                         	    45	    43	    44	        0.003683	        0.001711	        0.007924	        0.946411
-                         	    46	     6	     7	        0.001708	        0.000684	        0.004261	        1.500896
-                         	    47	    46	     8	        0.003222	        0.001365	        0.007608	        1.242932
-                         	    48	     5	    47	        0.003876	        0.001836	        0.008183	        1.301190
