dentatum	5
loeseneri	4
stenocalyx	4
tiliaefolium	4
microcarpum	18
caudatum	3
ciliatum	3
hirsutum	3
sulcatum	31
fuscum	4
microphyllum	4
acutifolium	4
newsp.1	4
membranaceum	26
newsp.2	4
discolor	4
disjunctum	4
blandum	4
lautum	4
jucundum	4
stellato-tomentosum	4
alpinum	4
villosum	44
obtusatum	52
hartwegii	22
costaricanum	4
tinoides_1	4
undulatum	4
subsessile	4
tinoides_2	4
triphyllum	4
lasiophyllum	4
pichinchense	4
jamesonii	4
hallii	4
toronis	61
seemenii	4
dumatorum	0
reticulatum	4
triphyllum_new	4
ayavacense	4
