dentatum	71
loeseneri	7
stenocalyx	33
tiliaefolium	12
microcarpum	12
caudatum	76
ciliatum	12
hirsutum	12
sulcatum	12
fuscum	73
microphyllum	12
acutifolium	12
newsp.1	12
membranaceum	69
newsp.2	12
discolor	12
disjunctum	12
blandum	68
lautum	12
jucundum	12
stellato-tomentosum	12
alpinum	1
villosum	12
obtusatum	12
hartwegii	12
costaricanum	12
tinoides_1	12
undulatum	12
subsessile	12
tinoides_2	12
triphyllum	12
lasiophyllum	12
pichinchense	75
jamesonii	12
hallii	12
toronis	71
seemenii	12
dumatorum	12
reticulatum	12
triphyllum_new	12
ayavacense	72
