dentatum	12
loeseneri	15
stenocalyx	29
tiliaefolium	2
microcarpum	2
caudatum	42
ciliatum	0
hirsutum	2
sulcatum	2
fuscum	2
microphyllum	2
acutifolium	24
newsp.1	24
membranaceum	59
newsp.2	35
discolor	2
disjunctum	50
blandum	69
lautum	0
jucundum	42
stellato-tomentosum	2
alpinum	35
villosum	50
obtusatum	2
hartwegii	50
costaricanum	2
tinoides_1	59
undulatum	2
subsessile	2
tinoides_2	13
triphyllum	2
lasiophyllum	2
pichinchense	12
jamesonii	2
hallii	29
toronis	20
seemenii	2
dumatorum	2
reticulatum	2
triphyllum_new	2
ayavacense	2
