dentatum	3
loeseneri	53
stenocalyx	52
tiliaefolium	53
microcarpum	10
caudatum	54
ciliatum	71
hirsutum	49
sulcatum	53
fuscum	3
microphyllum	36
acutifolium	21
newsp.1	3
membranaceum	3
newsp.2	3
discolor	18
disjunctum	3
blandum	3
lautum	3
jucundum	25
stellato-tomentosum	3
alpinum	3
villosum	25
obtusatum	36
hartwegii	3
costaricanum	3
tinoides_1	24
undulatum	2
subsessile	2
tinoides_2	2
triphyllum	2
lasiophyllum	24
pichinchense	2
jamesonii	2
hallii	2
toronis	2
seemenii	2
dumatorum	2
reticulatum	2
triphyllum_new	7
ayavacense	2
