dentatum	38
loeseneri	8
stenocalyx	56
tiliaefolium	8
microcarpum	8
caudatum	8
ciliatum	8
hirsutum	8
sulcatum	8
fuscum	22
microphyllum	52
acutifolium	4
newsp.1	61
membranaceum	44
newsp.2	4
discolor	8
disjunctum	34
blandum	8
lautum	8
jucundum	8
stellato-tomentosum	8
alpinum	8
villosum	8
obtusatum	48
hartwegii	8
costaricanum	8
tinoides_1	8
undulatum	8
subsessile	56
tinoides_2	8
triphyllum	8
lasiophyllum	8
pichinchense	11
jamesonii	8
hallii	8
toronis	8
seemenii	36
dumatorum	8
reticulatum	8
triphyllum_new	8
ayavacense	8
