dentatum	9
loeseneri	50
stenocalyx	10
tiliaefolium	67
microcarpum	67
caudatum	3
ciliatum	43
hirsutum	21
sulcatum	10
fuscum	10
microphyllum	77
acutifolium	57
newsp.1	10
membranaceum	67
newsp.2	10
discolor	10
disjunctum	10
blandum	51
lautum	0
jucundum	50
stellato-tomentosum	10
alpinum	10
villosum	10
obtusatum	10
hartwegii	10
costaricanum	57
tinoides_1	10
undulatum	77
subsessile	10
tinoides_2	10
triphyllum	49
lasiophyllum	10
pichinchense	10
jamesonii	51
hallii	10
toronis	10
seemenii	10
dumatorum	10
reticulatum	10
triphyllum_new	10
ayavacense	10
