dentatum	2
loeseneri	2
stenocalyx	2
tiliaefolium	2
microcarpum	2
caudatum	2
ciliatum	0
hirsutum	2
sulcatum	2
fuscum	20
microphyllum	50
acutifolium	2
newsp.1	2
membranaceum	2
newsp.2	2
discolor	2
disjunctum	2
blandum	42
lautum	6
jucundum	2
stellato-tomentosum	2
alpinum	2
villosum	2
obtusatum	2
hartwegii	2
costaricanum	2
tinoides_1	2
undulatum	2
subsessile	2
tinoides_2	2
triphyllum	2
lasiophyllum	2
pichinchense	2
jamesonii	2
hallii	2
toronis	2
seemenii	2
dumatorum	17
reticulatum	2
triphyllum_new	2
ayavacense	2
