dentatum	12
loeseneri	9
stenocalyx	41
tiliaefolium	68
microcarpum	57
caudatum	9
ciliatum	9
hirsutum	9
sulcatum	13
fuscum	49
microphyllum	10
acutifolium	1
newsp.1	1
membranaceum	2
newsp.2	69
discolor	28
disjunctum	1
blandum	1
lautum	1
jucundum	49
stellato-tomentosum	1
alpinum	1
villosum	1
obtusatum	1
hartwegii	1
costaricanum	1
tinoides_1	1
undulatum	1
subsessile	1
tinoides_2	1
triphyllum	1
lasiophyllum	1
pichinchense	1
jamesonii	1
hallii	1
toronis	28
seemenii	1
dumatorum	1
reticulatum	1
triphyllum_new	1
ayavacense	1
