dentatum	71
loeseneri	60
stenocalyx	66
tiliaefolium	11
microcarpum	11
caudatum	11
ciliatum	58
hirsutum	11
sulcatum	0
fuscum	11
microphyllum	0
acutifolium	64
newsp.1	63
membranaceum	11
newsp.2	67
discolor	4
disjunctum	31
blandum	26
lautum	8
jucundum	4
stellato-tomentosum	44
alpinum	61
villosum	4
obtusatum	3
hartwegii	4
costaricanum	4
tinoides_1	5
undulatum	5
subsessile	5
tinoides_2	26
triphyllum	6
lasiophyllum	6
pichinchense	4
jamesonii	17
hallii	4
toronis	4
seemenii	4
dumatorum	4
reticulatum	4
triphyllum_new	4
ayavacense	0
