dentatum	27
loeseneri	4
stenocalyx	22
tiliaefolium	22
microcarpum	4
caudatum	4
ciliatum	5
hirsutum	5
sulcatum	4
fuscum	4
microphyllum	4
acutifolium	44
newsp.1	4
membranaceum	18
newsp.2	4
discolor	4
disjunctum	4
blandum	4
lautum	4
jucundum	4
stellato-tomentosum	4
alpinum	4
villosum	22
obtusatum	4
hartwegii	44
costaricanum	4
tinoides_1	4
undulatum	4
subsessile	4
tinoides_2	2
triphyllum	4
lasiophyllum	4
pichinchense	52
jamesonii	4
hallii	4
toronis	4
seemenii	4
dumatorum	52
reticulatum	4
triphyllum_new	4
ayavacense	4
