dentatum	58
loeseneri	0
stenocalyx	4
tiliaefolium	4
microcarpum	16
caudatum	4
ciliatum	9
hirsutum	4
sulcatum	18
fuscum	71
microphyllum	26
acutifolium	0
newsp.1	52
membranaceum	4
newsp.2	52
discolor	8
disjunctum	8
blandum	48
lautum	39
jucundum	65
stellato-tomentosum	4
alpinum	2
villosum	2
obtusatum	44
hartwegii	31
costaricanum	17
tinoides_1	4
undulatum	18
subsessile	18
tinoides_2	4
triphyllum	4
lasiophyllum	16
pichinchense	4
jamesonii	4
hallii	18
toronis	4
seemenii	5
dumatorum	4
reticulatum	4
triphyllum_new	52
ayavacense	4
