dentatum	10
loeseneri	4
stenocalyx	4
tiliaefolium	4
microcarpum	0
caudatum	4
ciliatum	21
hirsutum	0
sulcatum	37
fuscum	4
microphyllum	61
acutifolium	4
newsp.1	12
membranaceum	22
newsp.2	4
discolor	27
disjunctum	6
blandum	26
lautum	4
jucundum	4
stellato-tomentosum	4
alpinum	4
villosum	4
obtusatum	4
hartwegii	52
costaricanum	2
tinoides_1	2
undulatum	2
subsessile	2
tinoides_2	2
triphyllum	2
lasiophyllum	2
pichinchense	4
jamesonii	4
hallii	52
toronis	4
seemenii	4
dumatorum	4
reticulatum	4
triphyllum_new	4
ayavacense	4
