dentatum	0
loeseneri	62
stenocalyx	66
tiliaefolium	78
microcarpum	58
caudatum	64
ciliatum	11
hirsutum	59
sulcatum	67
fuscum	11
microphyllum	11
acutifolium	11
newsp.1	11
membranaceum	11
newsp.2	65
discolor	11
disjunctum	7
blandum	64
lautum	0
jucundum	0
stellato-tomentosum	11
alpinum	64
villosum	11
obtusatum	11
hartwegii	11
costaricanum	11
tinoides_1	11
undulatum	11
subsessile	11
tinoides_2	11
triphyllum	11
lasiophyllum	11
pichinchense	11
jamesonii	67
hallii	11
toronis	11
seemenii	11
dumatorum	11
reticulatum	11
triphyllum_new	1
ayavacense	1
