dentatum	12
loeseneri	13
stenocalyx	2
tiliaefolium	2
microcarpum	0
caudatum	20
ciliatum	2
hirsutum	13
sulcatum	2
fuscum	69
microphyllum	0
acutifolium	2
newsp.1	2
membranaceum	2
newsp.2	2
discolor	42
disjunctum	2
blandum	2
lautum	2
jucundum	2
stellato-tomentosum	2
alpinum	2
villosum	2
obtusatum	2
hartwegii	13
costaricanum	2
tinoides_1	2
undulatum	2
subsessile	2
tinoides_2	2
triphyllum	2
lasiophyllum	2
pichinchense	2
jamesonii	2
hallii	2
toronis	2
seemenii	2
dumatorum	2
reticulatum	2
triphyllum_new	2
ayavacense	2
