dentatum	20
loeseneri	11
stenocalyx	11
tiliaefolium	2
microcarpum	2
caudatum	2
ciliatum	2
hirsutum	2
sulcatum	35
fuscum	35
microphyllum	2
acutifolium	2
newsp.1	2
membranaceum	2
newsp.2	24
discolor	69
disjunctum	2
blandum	59
lautum	2
jucundum	69
stellato-tomentosum	2
alpinum	2
villosum	2
obtusatum	50
hartwegii	35
costaricanum	2
tinoides_1	2
undulatum	2
subsessile	2
tinoides_2	42
triphyllum	2
lasiophyllum	69
pichinchense	2
jamesonii	2
hallii	2
toronis	2
seemenii	2
dumatorum	12
reticulatum	2
triphyllum_new	35
ayavacense	2
