dentatum	38
loeseneri	8
stenocalyx	65
tiliaefolium	8
microcarpum	8
caudatum	8
ciliatum	6
hirsutum	8
sulcatum	8
fuscum	8
microphyllum	65
acutifolium	8
newsp.1	8
membranaceum	34
newsp.2	8
discolor	9
disjunctum	9
blandum	9
lautum	9
jucundum	57
stellato-tomentosum	41
alpinum	9
villosum	9
obtusatum	41
hartwegii	9
costaricanum	26
tinoides_1	63
undulatum	6
subsessile	6
tinoides_2	6
triphyllum	6
lasiophyllum	6
pichinchense	26
jamesonii	6
hallii	6
toronis	6
seemenii	6
dumatorum	6
reticulatum	6
triphyllum_new	6
ayavacense	6
