dentatum	9
loeseneri	9
stenocalyx	72
tiliaefolium	5
microcarpum	0
caudatum	5
ciliatum	5
hirsutum	5
sulcatum	0
fuscum	0
microphyllum	0
acutifolium	0
newsp.1	0
membranaceum	0
newsp.2	0
discolor	12
disjunctum	0
blandum	32
lautum	72
jucundum	5
stellato-tomentosum	5
alpinum	5
villosum	6
obtusatum	5
hartwegii	45
costaricanum	5
tinoides_1	32
undulatum	5
subsessile	5
tinoides_2	5
triphyllum	72
lasiophyllum	5
pichinchense	5
jamesonii	5
hallii	38
toronis	5
seemenii	20
dumatorum	5
reticulatum	5
triphyllum_new	5
ayavacense	5
