dentatum	75
loeseneri	23
stenocalyx	1
tiliaefolium	1
microcarpum	58
caudatum	1
ciliatum	1
hirsutum	41
sulcatum	13
fuscum	1
microphyllum	1
acutifolium	6
newsp.1	6
membranaceum	0
newsp.2	46
discolor	1
disjunctum	34
blandum	1
lautum	1
jucundum	13
stellato-tomentosum	1
alpinum	50
villosum	2
obtusatum	1
hartwegii	0
costaricanum	1
tinoides_1	1
undulatum	1
subsessile	1
tinoides_2	1
triphyllum	1
lasiophyllum	1
pichinchense	1
jamesonii	1
hallii	1
toronis	1
seemenii	1
dumatorum	19
reticulatum	1
triphyllum_new	1
ayavacense	1
