dentatum	7
loeseneri	0
stenocalyx	43
tiliaefolium	42
microcarpum	42
caudatum	9
ciliatum	41
hirsutum	9
sulcatum	9
fuscum	57
microphyllum	9
acutifolium	8
newsp.1	8
membranaceum	9
newsp.2	9
discolor	41
disjunctum	9
blandum	31
lautum	2
jucundum	2
stellato-tomentosum	9
alpinum	46
villosum	57
obtusatum	9
hartwegii	9
costaricanum	47
tinoides_1	43
undulatum	9
subsessile	48
tinoides_2	9
triphyllum	9
lasiophyllum	9
pichinchense	9
jamesonii	9
hallii	9
toronis	9
seemenii	9
dumatorum	9
reticulatum	9
triphyllum_new	9
ayavacense	9
