dentatum	2
loeseneri	0
stenocalyx	61
tiliaefolium	9
microcarpum	4
caudatum	4
ciliatum	4
hirsutum	0
sulcatum	17
fuscum	0
microphyllum	4
acutifolium	0
newsp.1	4
membranaceum	4
newsp.2	4
discolor	37
disjunctum	0
blandum	4
lautum	0
jucundum	4
stellato-tomentosum	0
alpinum	6
villosum	6
obtusatum	4
hartwegii	61
costaricanum	4
tinoides_1	18
undulatum	4
subsessile	4
tinoides_2	4
triphyllum	4
lasiophyllum	4
pichinchense	4
jamesonii	4
hallii	4
toronis	4
seemenii	4
dumatorum	4
reticulatum	4
triphyllum_new	4
ayavacense	4
