dentatum	8
loeseneri	43
stenocalyx	0
tiliaefolium	61
microcarpum	4
caudatum	4
ciliatum	4
hirsutum	26
sulcatum	17
fuscum	0
microphyllum	4
acutifolium	52
newsp.1	4
membranaceum	4
newsp.2	16
discolor	5
disjunctum	38
blandum	5
lautum	5
jucundum	62
stellato-tomentosum	4
alpinum	4
villosum	4
obtusatum	4
hartwegii	26
costaricanum	0
tinoides_1	4
undulatum	4
subsessile	4
tinoides_2	4
triphyllum	4
lasiophyllum	4
pichinchense	4
jamesonii	26
hallii	4
toronis	4
seemenii	4
dumatorum	11
reticulatum	4
triphyllum_new	31
ayavacense	4
