dentatum	10
loeseneri	7
stenocalyx	55
tiliaefolium	13
microcarpum	0
caudatum	2
ciliatum	7
hirsutum	7
sulcatum	5
fuscum	22
microphyllum	5
acutifolium	5
newsp.1	5
membranaceum	21
newsp.2	5
discolor	5
disjunctum	45
blandum	45
lautum	62
jucundum	5
stellato-tomentosum	5
alpinum	5
villosum	62
obtusatum	32
hartwegii	21
costaricanum	5
tinoides_1	5
undulatum	5
subsessile	0
tinoides_2	5
triphyllum	5
lasiophyllum	5
pichinchense	5
jamesonii	45
hallii	5
toronis	19
seemenii	22
dumatorum	5
reticulatum	5
triphyllum_new	5
ayavacense	5
