dentatum	51
loeseneri	8
stenocalyx	8
tiliaefolium	39
microcarpum	48
caudatum	8
ciliatum	35
hirsutum	8
sulcatum	8
fuscum	6
microphyllum	8
acutifolium	35
newsp.1	35
membranaceum	8
newsp.2	8
discolor	38
disjunctum	58
blandum	8
lautum	8
jucundum	8
stellato-tomentosum	37
alpinum	8
villosum	8
obtusatum	56
hartwegii	8
costaricanum	8
tinoides_1	38
undulatum	8
subsessile	8
tinoides_2	34
triphyllum	8
lasiophyllum	8
pichinchense	8
jamesonii	8
hallii	8
toronis	8
seemenii	8
dumatorum	8
reticulatum	8
triphyllum_new	8
ayavacense	8
