dentatum	3
loeseneri	36
stenocalyx	8
tiliaefolium	38
microcarpum	75
caudatum	8
ciliatum	8
hirsutum	8
sulcatum	5
fuscum	8
microphyllum	8
acutifolium	8
newsp.1	8
membranaceum	4
newsp.2	8
discolor	37
disjunctum	38
blandum	8
lautum	8
jucundum	8
stellato-tomentosum	8
alpinum	3
villosum	3
obtusatum	37
hartwegii	8
costaricanum	0
tinoides_1	0
undulatum	0
subsessile	0
tinoides_2	0
triphyllum	0
lasiophyllum	0
pichinchense	0
jamesonii	0
hallii	0
toronis	0
seemenii	0
dumatorum	0
reticulatum	0
triphyllum_new	0
ayavacense	0
