dentatum	27
loeseneri	12
stenocalyx	12
tiliaefolium	6
microcarpum	12
caudatum	12
ciliatum	74
hirsutum	12
sulcatum	12
fuscum	69
microphyllum	12
acutifolium	12
newsp.1	12
membranaceum	12
newsp.2	12
discolor	12
disjunctum	12
blandum	12
lautum	12
jucundum	0
stellato-tomentosum	12
alpinum	2
villosum	12
obtusatum	12
hartwegii	12
costaricanum	68
tinoides_1	12
undulatum	12
subsessile	12
tinoides_2	12
triphyllum	12
lasiophyllum	75
pichinchense	12
jamesonii	12
hallii	77
toronis	12
seemenii	8
dumatorum	12
reticulatum	12
triphyllum_new	12
ayavacense	12
