dentatum	39
loeseneri	5
stenocalyx	7
tiliaefolium	5
microcarpum	5
caudatum	5
ciliatum	5
hirsutum	5
sulcatum	5
fuscum	27
microphyllum	5
acutifolium	5
newsp.1	38
membranaceum	57
newsp.2	5
discolor	5
disjunctum	5
blandum	5
lautum	0
jucundum	5
stellato-tomentosum	5
alpinum	5
villosum	5
obtusatum	19
hartwegii	5
costaricanum	12
tinoides_1	5
undulatum	5
subsessile	5
tinoides_2	5
triphyllum	5
lasiophyllum	5
pichinchense	5
jamesonii	5
hallii	5
toronis	5
seemenii	5
dumatorum	5
reticulatum	21
triphyllum_new	5
ayavacense	5
