dentatum	4
loeseneri	11
stenocalyx	11
tiliaefolium	11
microcarpum	66
caudatum	78
ciliatum	64
hirsutum	58
sulcatum	65
fuscum	64
microphyllum	11
acutifolium	11
newsp.1	66
membranaceum	11
newsp.2	11
discolor	11
disjunctum	62
blandum	11
lautum	0
jucundum	11
stellato-tomentosum	11
alpinum	11
villosum	11
obtusatum	11
hartwegii	11
costaricanum	11
tinoides_1	11
undulatum	11
subsessile	11
tinoides_2	11
triphyllum	11
lasiophyllum	11
pichinchense	11
jamesonii	11
hallii	11
toronis	11
seemenii	11
dumatorum	11
reticulatum	11
triphyllum_new	11
ayavacense	11
