dentatum	45
loeseneri	6
stenocalyx	6
tiliaefolium	27
microcarpum	5
caudatum	5
ciliatum	5
hirsutum	5
sulcatum	72
fuscum	20
microphyllum	20
acutifolium	59
newsp.1	2
membranaceum	2
newsp.2	2
discolor	2
disjunctum	59
blandum	2
lautum	69
jucundum	2
stellato-tomentosum	2
alpinum	2
villosum	0
obtusatum	2
hartwegii	17
costaricanum	2
tinoides_1	6
undulatum	6
subsessile	6
tinoides_2	26
triphyllum	6
lasiophyllum	6
pichinchense	2
jamesonii	2
hallii	2
toronis	2
seemenii	2
dumatorum	2
reticulatum	2
triphyllum_new	3
ayavacense	2
