dentatum	55
loeseneri	2
stenocalyx	29
tiliaefolium	2
microcarpum	2
caudatum	76
ciliatum	2
hirsutum	2
sulcatum	11
fuscum	11
microphyllum	11
acutifolium	59
newsp.1	22
membranaceum	62
newsp.2	11
discolor	59
disjunctum	11
blandum	11
lautum	66
jucundum	1
stellato-tomentosum	12
alpinum	70
villosum	11
obtusatum	67
hartwegii	63
costaricanum	11
tinoides_1	11
undulatum	11
subsessile	11
tinoides_2	11
triphyllum	11
lasiophyllum	11
pichinchense	11
jamesonii	11
hallii	11
toronis	11
seemenii	11
dumatorum	11
reticulatum	11
triphyllum_new	11
ayavacense	11
