dentatum	54
loeseneri	11
stenocalyx	11
tiliaefolium	72
microcarpum	17
caudatum	2
ciliatum	2
hirsutum	2
sulcatum	11
fuscum	11
microphyllum	11
acutifolium	11
newsp.1	11
membranaceum	11
newsp.2	65
discolor	11
disjunctum	11
blandum	63
lautum	11
jucundum	64
stellato-tomentosum	11
alpinum	65
villosum	1
obtusatum	11
hartwegii	8
costaricanum	11
tinoides_1	11
undulatum	11
subsessile	11
tinoides_2	11
triphyllum	11
lasiophyllum	11
pichinchense	11
jamesonii	11
hallii	11
toronis	11
seemenii	11
dumatorum	64
reticulatum	11
triphyllum_new	11
ayavacense	11
