dentatum	9
loeseneri	6
stenocalyx	63
tiliaefolium	11
microcarpum	11
caudatum	11
ciliatum	11
hirsutum	61
sulcatum	11
fuscum	11
microphyllum	11
acutifolium	11
newsp.1	0
membranaceum	6
newsp.2	63
discolor	11
disjunctum	11
blandum	65
lautum	11
jucundum	11
stellato-tomentosum	11
alpinum	11
villosum	11
obtusatum	66
hartwegii	4
costaricanum	11
tinoides_1	11
undulatum	11
subsessile	11
tinoides_2	78
triphyllum	11
lasiophyllum	11
pichinchense	11
jamesonii	11
hallii	11
toronis	11
seemenii	11
dumatorum	11
reticulatum	11
triphyllum_new	11
ayavacense	11
