dentatum	6
loeseneri	65
stenocalyx	11
tiliaefolium	11
microcarpum	62
caudatum	78
ciliatum	11
hirsutum	11
sulcatum	6
fuscum	6
microphyllum	0
acutifolium	6
newsp.1	6
membranaceum	6
newsp.2	46
discolor	23
disjunctum	27
blandum	6
lautum	46
jucundum	6
stellato-tomentosum	50
alpinum	6
villosum	9
obtusatum	0
hartwegii	6
costaricanum	6
tinoides_1	6
undulatum	6
subsessile	6
tinoides_2	54
triphyllum	6
lasiophyllum	6
pichinchense	6
jamesonii	6
hallii	54
toronis	54
seemenii	6
dumatorum	6
reticulatum	6
triphyllum_new	6
ayavacense	6
