dentatum	33
loeseneri	3
stenocalyx	35
tiliaefolium	3
microcarpum	36
caudatum	15
ciliatum	51
hirsutum	3
sulcatum	15
fuscum	47
microphyllum	15
acutifolium	3
newsp.1	3
membranaceum	3
newsp.2	18
discolor	39
disjunctum	22
blandum	12
lautum	60
jucundum	3
stellato-tomentosum	30
alpinum	3
villosum	14
obtusatum	3
hartwegii	3
costaricanum	70
tinoides_1	3
undulatum	15
subsessile	3
tinoides_2	3
triphyllum	30
lasiophyllum	3
pichinchense	3
jamesonii	3
hallii	3
toronis	3
seemenii	3
dumatorum	3
reticulatum	3
triphyllum_new	3
ayavacense	3
