dentatum	26
loeseneri	26
stenocalyx	4
tiliaefolium	4
microcarpum	4
caudatum	4
ciliatum	52
hirsutum	4
sulcatum	4
fuscum	4
microphyllum	37
acutifolium	4
newsp.1	18
membranaceum	4
newsp.2	52
discolor	2
disjunctum	2
blandum	2
lautum	17
jucundum	2
stellato-tomentosum	69
alpinum	2
villosum	2
obtusatum	20
hartwegii	42
costaricanum	10
tinoides_1	10
undulatum	56
subsessile	10
tinoides_2	10
triphyllum	10
lasiophyllum	10
pichinchense	10
jamesonii	10
hallii	10
toronis	51
seemenii	10
dumatorum	10
reticulatum	10
triphyllum_new	10
ayavacense	10
