dentatum	30
loeseneri	0
stenocalyx	0
tiliaefolium	0
microcarpum	0
caudatum	0
ciliatum	0
hirsutum	0
sulcatum	0
fuscum	36
microphyllum	3
acutifolium	70
newsp.1	3
membranaceum	0
newsp.2	3
discolor	60
disjunctum	3
blandum	3
lautum	3
jucundum	3
stellato-tomentosum	12
alpinum	3
villosum	3
obtusatum	10
hartwegii	0
costaricanum	3
tinoides_1	32
undulatum	5
subsessile	5
tinoides_2	21
triphyllum	4
lasiophyllum	5
pichinchense	5
jamesonii	5
hallii	5
toronis	5
seemenii	27
dumatorum	0
reticulatum	5
triphyllum_new	5
ayavacense	5
