dentatum	38
loeseneri	5
stenocalyx	22
tiliaefolium	62
microcarpum	60
caudatum	3
ciliatum	3
hirsutum	0
sulcatum	5
fuscum	0
microphyllum	32
acutifolium	5
newsp.1	19
membranaceum	5
newsp.2	5
discolor	5
disjunctum	53
blandum	31
lautum	5
jucundum	5
stellato-tomentosum	5
alpinum	5
villosum	5
obtusatum	5
hartwegii	2
costaricanum	2
tinoides_1	2
undulatum	2
subsessile	59
tinoides_2	2
triphyllum	2
lasiophyllum	2
pichinchense	2
jamesonii	2
hallii	2
toronis	17
seemenii	2
dumatorum	2
reticulatum	2
triphyllum_new	2
ayavacense	2
