dentatum	0
loeseneri	10
stenocalyx	10
tiliaefolium	4
microcarpum	10
caudatum	56
ciliatum	10
hirsutum	55
sulcatum	67
fuscum	10
microphyllum	10
acutifolium	10
newsp.1	10
membranaceum	10
newsp.2	10
discolor	57
disjunctum	50
blandum	10
lautum	0
jucundum	10
stellato-tomentosum	49
alpinum	55
villosum	52
obtusatum	10
hartwegii	52
costaricanum	10
tinoides_1	10
undulatum	10
subsessile	10
tinoides_2	10
triphyllum	10
lasiophyllum	10
pichinchense	10
jamesonii	51
hallii	10
toronis	10
seemenii	10
dumatorum	10
reticulatum	0
triphyllum_new	10
ayavacense	10
