dentatum	72
loeseneri	12
stenocalyx	12
tiliaefolium	68
microcarpum	12
caudatum	12
ciliatum	6
hirsutum	73
sulcatum	78
fuscum	77
microphyllum	12
acutifolium	12
newsp.1	12
membranaceum	12
newsp.2	12
discolor	12
disjunctum	68
blandum	12
lautum	12
jucundum	12
stellato-tomentosum	12
alpinum	12
villosum	74
obtusatum	12
hartwegii	12
costaricanum	12
tinoides_1	12
undulatum	12
subsessile	12
tinoides_2	12
triphyllum	68
lasiophyllum	12
pichinchense	12
jamesonii	12
hallii	5
toronis	12
seemenii	12
dumatorum	12
reticulatum	12
triphyllum_new	12
ayavacense	12
