dentatum	10
loeseneri	2
stenocalyx	2
tiliaefolium	17
microcarpum	77
caudatum	13
ciliatum	2
hirsutum	2
sulcatum	2
fuscum	2
microphyllum	2
acutifolium	2
newsp.1	2
membranaceum	15
newsp.2	2
discolor	17
disjunctum	2
blandum	20
lautum	2
jucundum	42
stellato-tomentosum	2
alpinum	2
villosum	2
obtusatum	35
hartwegii	69
costaricanum	2
tinoides_1	24
undulatum	2
subsessile	2
tinoides_2	2
triphyllum	2
lasiophyllum	2
pichinchense	2
jamesonii	42
hallii	2
toronis	59
seemenii	2
dumatorum	2
reticulatum	2
triphyllum_new	2
ayavacense	2
